State,State_Full,City,poverty_rate,Population
MO,Missouri,Des Arc village,27.6,170.0
MO,Missouri,Desloge city,20.4,4966.0
MO,Missouri,De Soto city,22.8,6469.0
MO,Missouri,Des Peres city,2.1,8480.0
MO,Missouri,De Witt city,10.9,101.0
MO,Missouri,Dexter city,20.0,7920.0
MO,Missouri,Diamond town,12.2,921.0
MO,Missouri,Diehlstadt village,42.4,184.0
MO,Missouri,Diggins village,10.0,280.0
MO,Missouri,Dixon city,20.3,1443.0
MO,Missouri,Doe Run CDP,42.4,1096.0
MO,Missouri,Doniphan city,25.5,2337.0
MO,Missouri,Doolittle city,9.7,658.0
MO,Missouri,Dover town,20.9,115.0
MO,Missouri,Downing city,26.6,278.0
MO,Missouri,Drexel city,12.8,911.0
MO,Missouri,Dudley city,25.3,158.0
MO,Missouri,Duenweg city,17.8,1218.0
MO,Missouri,Duquesne village,19.6,1747.0
MO,Missouri,Dutchtown village,5.9,34.0
MO,Missouri,Eagle Rock CDP,59.7,124.0
MO,Missouri,Eagleville town,18.5,264.0
MO,Missouri,East Lynne city,27.4,248.0
MO,Missouri,Easton city,3.9,254.0
MO,Missouri,East Prairie city,36.4,3178.0
MO,Missouri,Edgar Springs city,19.3,216.0
MO,Missouri,Edgerton city,7.9,607.0
MO,Missouri,Edina city,31.7,1187.0
MO,Missouri,Edinburg CDP,27.3,132.0
MO,Missouri,Edmundson city,20.7,898.0
MO,Missouri,Eldon city,43.5,4617.0
MO,Missouri,El Dorado Springs city,45.7,3553.0
MO,Missouri,Ellington city,15.7,1119.0
MO,Missouri,Ellisville city,5.6,9181.0
MO,Missouri,Ellsinore city,22.7,502.0
MO,Missouri,Elmer city,29.2,89.0
MO,Missouri,Elmira village,0.0,60.0
MO,Missouri,Elmo city,33.9,180.0
MO,Missouri,Elsberry city,18.6,1930.0
MO,Missouri,Emerald Beach village,25.4,279.0
MO,Missouri,Eminence city,26.8,604.0
MO,Missouri,Emma city,6.1,247.0
MO,Missouri,Eolia village,19.8,511.0
MO,Missouri,Essex city,22.9,546.0
MO,Missouri,Ethel town,60.8,51.0
MO,Missouri,Eureka city,5.5,10450.0
MO,Missouri,Evergreen village,22.9,35.0
MO,Missouri,Everton city,21.0,338.0
MO,Missouri,Ewing city,8.8,358.0
MO,Missouri,Excello CDP,83.3,102.0
MO,Missouri,Excelsior Estates village,14.3,175.0
MO,Missouri,Excelsior Springs city,15.7,11512.0
MO,Missouri,Exeter city,13.2,786.0
MO,Missouri,Fairdealing CDP,9.3,1151.0
MO,Missouri,Fairfax city,18.1,664.0
MO,Missouri,Fair Grove city,11.2,1612.0
MO,Missouri,Fair Play city,37.3,480.0
MO,Missouri,Fairview town,31.5,336.0
MO,Missouri,Farber city,22.5,315.0
MO,Missouri,Farley village,4.4,229.0
MO,Missouri,Farmington city,14.9,17570.0
MO,Missouri,Fayette city,24.3,2708.0
MO,Missouri,Fenton city,6.0,4033.0
MO,Missouri,Ferguson city,22.1,21120.0
MO,Missouri,Ferrelview village,29.0,403.0
MO,Missouri,Festus city,12.5,11839.0
MO,Missouri,Fidelity town,21.4,240.0
MO,Missouri,Fillmore city,24.0,197.0
MO,Missouri,Fisk city,30.7,464.0
MO,Missouri,Fleming city,9.2,130.0
MO,Missouri,Flemington village,33.6,116.0
MO,Missouri,Flint Hill city,1.8,548.0
MO,Missouri,Flordell Hills city,23.6,843.0
MO,Missouri,Florida village,0.0,0.0
MO,Missouri,Florissant city,8.5,52356.0
MO,Missouri,Foley city,25.2,127.0
MO,Missouri,Fordland city,17.3,897.0
MO,Missouri,Forest City city,15.3,273.0
MO,Missouri,Foristell city,7.6,473.0
MO,Missouri,Forsyth city,14.1,2068.0
MO,Missouri,Fortescue town,60.0,5.0
MO,Missouri,Fort Leonard Wood CDP,8.7,17576.0
MO,Missouri,Foster village,18.6,188.0
MO,Missouri,Fountain N' Lakes village,33.7,332.0
MO,Missouri,Frankclay CDP,13.3,120.0
MO,Missouri,Frankford city,27.0,441.0
MO,Missouri,Franklin city,27.1,70.0
MO,Missouri,Fredericktown city,25.2,4054.0
MO,Missouri,Freeburg village,13.0,447.0
MO,Missouri,Freeman city,6.1,511.0
MO,Missouri,Freistatt village,21.4,131.0
MO,Missouri,Fremont CDP,0.0,64.0
MO,Missouri,Fremont Hills city,1.7,894.0
MO,Missouri,Frohna city,10.7,243.0
MO,Missouri,Frontenac city,4.2,3523.0
MO,Missouri,Fulton city,20.1,12812.0
MO,Missouri,Gainesville city,35.6,799.0
MO,Missouri,Galena city,41.9,556.0
MO,Missouri,Gallatin city,15.8,1784.0
MO,Missouri,Galt city,21.4,206.0
MO,Missouri,Garden City city,15.0,1534.0
MO,Missouri,Gasconade city,10.9,222.0
MO,Missouri,Gentry village,7.4,54.0
MO,Missouri,Gerald city,18.5,1374.0
MO,Missouri,Gerster town,4.5,22.0
MO,Missouri,Gibbs village,30.2,126.0
MO,Missouri,Gideon city,25.9,1150.0
MO,Missouri,Gilliam city,15.4,188.0
MO,Missouri,Gilman City city,21.2,394.0
MO,Missouri,Ginger Blue village,5.7,35.0
MO,Missouri,Gladstone city,12.1,26309.0
MO,Missouri,Glasgow city,14.6,1135.0
MO,Missouri,Glasgow Village CDP,35.6,5178.0
MO,Missouri,Glenaire city,7.0,440.0
MO,Missouri,Glen Allen town,22.0,100.0
MO,Missouri,Glendale city,1.2,5928.0
MO,Missouri,Glen Echo Park village,0.0,126.0
MO,Missouri,Glenwood village,20.0,175.0
MO,Missouri,Golden CDP,16.9,491.0
MO,Missouri,Golden City city,33.6,578.0
MO,Missouri,Goodman town,13.6,1141.0
MO,Missouri,Goodnight village,0.0,12.0
MO,Missouri,Gordonville village,4.3,416.0
MO,Missouri,Goss town,0.0,0.0
MO,Missouri,Gower city,7.9,1588.0
MO,Missouri,Graham town,35.0,214.0
MO,Missouri,Grain Valley city,12.0,13134.0
MO,Missouri,Granby city,21.0,2170.0
MO,Missouri,Grand Falls Plaza town,15.3,111.0
MO,Missouri,Grandin city,45.7,175.0
MO,Missouri,Grand Pass village,4.1,73.0
MO,Missouri,Grandview city,18.3,24997.0
MO,Missouri,Granger village,25.0,28.0
MO,Missouri,Grant City town,21.0,835.0
MO,Missouri,Grantwood Village town,5.4,962.0
MO,Missouri,Gravois Mills town,58.8,154.0
MO,Missouri,Grayhawk CDP,16.0,536.0
MO,Missouri,Grayridge CDP,19.1,68.0
MO,Missouri,Gray Summit CDP,5.0,2943.0
MO,Missouri,Greencastle city,7.6,330.0
MO,Missouri,Green City city,17.3,695.0
MO,Missouri,Greendale city,13.1,636.0
MO,Missouri,Greenfield city,27.7,1325.0
MO,Missouri,Green Park city,6.6,2630.0
MO,Missouri,Green Ridge city,7.1,467.0
MO,Missouri,Greentop city,15.7,446.0
MO,Missouri,Greenville city,14.8,530.0
MO,Missouri,Greenwood city,7.6,5400.0
MO,Missouri,Guilford town,5.6,54.0
MO,Missouri,Gunn City village,10.1,79.0
MO,Missouri,Hale city,21.4,459.0
MO,Missouri,Halfway village,19.8,126.0
MO,Missouri,Hallsville city,9.0,1593.0
MO,Missouri,Halltown village,48.6,109.0
MO,Missouri,Hamilton city,22.5,1663.0
MO,Missouri,Hanley Hills village,31.3,2194.0
MO,Missouri,Hannibal city,22.3,17717.0
MO,Missouri,Hardin city,13.0,555.0
MO,Missouri,Harris town,45.7,46.0
MO,Missouri,Harrisburg town,9.5,347.0
MO,Missouri,Harrisonville city,14.3,10003.0
MO,Missouri,Hartsburg town,11.2,100.0
MO,Missouri,Hartville city,47.1,588.0
MO,Missouri,Hartwell CDP,0.0,0.0
MO,Missouri,Harviell CDP,0.0,163.0
MO,Missouri,Harwood village,27.4,106.0
MO,Missouri,Hawk Point city,26.7,796.0
MO,Missouri,Hayti city,27.4,2840.0
MO,Missouri,Hayti Heights city,62.5,557.0
MO,Missouri,Hayward CDP,36.4,130.0
MO,Missouri,Haywood City village,27.2,151.0
MO,Missouri,Hazelwood city,14.6,25686.0
MO,Missouri,Henrietta city,30.7,303.0
MO,Missouri,Herculaneum city,2.9,3762.0
MO,Missouri,Hermann city,13.4,2461.0
MO,Missouri,Hermitage city,26.9,801.0
MO,Missouri,Higbee city,13.6,589.0
MO,Missouri,Higginsville city,18.0,4706.0
MO,Missouri,High Hill city,19.4,196.0
MO,Missouri,Highlandville city,18.9,1040.0
MO,Missouri,High Ridge CDP,12.2,3553.0
MO,Missouri,Hillsboro city,14.0,2980.0
MO,Missouri,Hillsdale village,41.2,1327.0
MO,Missouri,Hoberg village,10.6,47.0
MO,Missouri,Holcomb city,29.3,749.0
MO,Missouri,Holden city,17.6,2284.0
MO,Missouri,Holland town,26.1,199.0
MO,Missouri,Holliday village,14.7,102.0
MO,Missouri,Hollister city,28.3,4441.0
MO,Missouri,Holt city,11.6,474.0
MO,Missouri,Holts Summit city,13.2,3447.0
MO,Missouri,Homestead village,15.6,175.0
MO,Missouri,Homestown city,65.7,169.0
MO,Missouri,Hopkins city,22.1,485.0
MO,Missouri,Horine CDP,8.4,1332.0
MO,Missouri,Hornersville city,25.3,803.0
MO,Missouri,Houston city,31.1,2354.0
MO,Missouri,Houstonia city,20.8,207.0
MO,Missouri,Houston Lake city,6.9,347.0
MO,Missouri,Howardville city,52.4,286.0
MO,Missouri,Hughesville village,26.3,160.0
MO,Missouri,Humansville city,47.1,1140.0
MO,Missouri,Hume town,15.6,373.0
MO,Missouri,Humphreys village,13.0,108.0
MO,Missouri,Hunnewell city,16.9,136.0
MO,Missouri,Hunter CDP,21.7,106.0
MO,Missouri,Huntleigh city,12.6,372.0
MO,Missouri,Huntsdale town,16.0,25.0
MO,Missouri,Huntsville city,15.1,1570.0
MO,Missouri,Hurdland city,32.2,118.0
MO,Missouri,Hurley city,23.9,220.0
MO,Missouri,Iatan village,0.0,41.0
MO,Missouri,Iberia city,22.8,693.0
MO,Missouri,Imperial CDP,7.0,4807.0
MO,Missouri,Independence city,17.9,117192.0
MO,Missouri,Indian Point village,7.9,541.0
MO,Missouri,Innsbrook village,1.3,786.0
MO,Missouri,Ionia town,21.8,119.0
MO,Missouri,Irena village,0.0,23.0
MO,Missouri,Irondale city,53.0,451.0
MO,Missouri,Iron Mountain Lake city,29.6,826.0
MO,Missouri,Ironton city,36.3,1571.0
MO,Missouri,Irwin CDP,0.0,35.0
MO,Missouri,Jackson city,13.0,14439.0
MO,Missouri,Jacksonville village,17.6,159.0
MO,Missouri,Jameson town,9.8,82.0
MO,Missouri,Jamesport city,33.4,543.0
MO,Missouri,Jamestown town,15.7,351.0
MO,Missouri,Jane town,4.1,460.0
MO,Missouri,Jasper city,23.4,987.0
MO,Missouri,Jefferson City city,16.1,43186.0
MO,Missouri,Jennings city,29.9,14755.0
MO,Missouri,Jerico Springs village,22.2,180.0
MO,Missouri,Jonesburg city,20.1,754.0
MO,Missouri,Joplin city,18.1,51042.0
MO,Missouri,Josephville village,3.0,399.0
MO,Missouri,Junction City village,51.1,474.0
MO,Missouri,Kahoka city,12.7,1969.0
MO,Missouri,Kansas City city,19.0,467990.0
MO,Missouri,Kearney city,4.8,9039.0
MO,Missouri,Kelso village,9.2,588.0
MO,Missouri,Kennett city,30.5,10678.0
MO,Missouri,Keytesville city,19.7,515.0
MO,Missouri,Kidder city,14.9,215.0
MO,Missouri,Kimberling City city,9.4,2687.0
MO,Missouri,Kimmswick city,9.8,143.0
MO,Missouri,King City city,22.3,1006.0
MO,Missouri,Kingdom City village,17.0,135.0
MO,Missouri,Kingston city,27.6,332.0
MO,Missouri,Kingsville city,11.2,233.0
MO,Missouri,Kinloch city,57.9,267.0
MO,Missouri,Kirbyville village,32.8,244.0
MO,Missouri,Kirksville city,34.5,17574.0
MO,Missouri,Kirkwood city,5.1,27612.0
MO,Missouri,Kissee Mills CDP,30.2,998.0
MO,Missouri,Knob Noster city,17.5,2779.0
MO,Missouri,Knox City city,21.8,261.0
MO,Missouri,Koshkonong town,26.2,248.0
MO,Missouri,LaBarque Creek CDP,0.9,1857.0
MO,Missouri,La Belle city,20.4,647.0
MO,Missouri,Laclede city,6.7,326.0
MO,Missouri,Laddonia city,26.2,556.0
MO,Missouri,La Due village,41.8,55.0
MO,Missouri,Ladue city,1.4,8559.0
MO,Missouri,La Grange city,18.8,950.0
MO,Missouri,Lake Annette city,14.7,136.0
MO,Missouri,Lake Lafayette city,14.2,332.0
MO,Missouri,Lake Lotawana city,5.2,2100.0
MO,Missouri,Lake Mykee Town village,1.8,491.0
MO,Missouri,Lake Ozark city,13.3,1626.0
MO,Missouri,Lake St. Louis city,5.3,14933.0
MO,Missouri,Lakeshire city,13.0,1579.0
MO,Missouri,Lakeside city,0.0,0.0
MO,Missouri,Lake Tapawingo city,2.2,689.0
MO,Missouri,Lake Tekakwitha village,14.6,235.0
MO,Missouri,Lake Viking CDP,9.4,360.0
MO,Missouri,Lake Waukomis city,4.6,885.0
MO,Missouri,Lake Winnebago city,1.2,1287.0
MO,Missouri,Lamar city,25.1,4457.0
MO,Missouri,Lamar Heights city,22.4,200.0
MO,Missouri,Lambert village,0.0,0.0
MO,Missouri,La Monte city,19.1,1406.0
MO,Missouri,Lanagan town,25.9,428.0
MO,Missouri,Lancaster city,18.3,726.0
MO,Missouri,La Plata city,19.5,1323.0
MO,Missouri,Laredo city,27.8,209.0
MO,Missouri,La Russell city,18.1,235.0
MO,Missouri,Lathrop city,11.6,2215.0
MO,Missouri,La Tour CDP,14.5,62.0
MO,Missouri,Laurie city,29.3,960.0
MO,Missouri,Lawson city,12.0,2319.0
MO,Missouri,Leadington city,14.2,360.0
MO,Missouri,Leadwood city,32.7,1543.0
MO,Missouri,Leasburg village,27.4,466.0
MO,Missouri,Leawood village,9.2,652.0
MO,Missouri,Lebanon city,25.6,14637.0
MO,Missouri,Lee's Summit city,6.5,93618.0
MO,Missouri,Leeton city,25.1,678.0
MO,Missouri,Leisure Lake CDP,34.1,205.0
MO,Missouri,Lemay CDP,15.8,16603.0
MO,Missouri,Leonard village,35.6,59.0
MO,Missouri,Leslie village,30.6,138.0
MO,Missouri,Levasy city,17.3,75.0
MO,Missouri,Lewis and Clark Village town,0.8,122.0
MO,Missouri,Lewistown town,9.8,533.0
MO,Missouri,Lexington city,10.6,4633.0
MO,Missouri,Liberal city,14.9,739.0
MO,Missouri,Liberty city,8.8,30035.0
MO,Missouri,Licking city,32.1,3066.0
MO,Missouri,Lilbourn city,35.2,1202.0
MO,Missouri,Lincoln city,27.1,1141.0
MO,Missouri,Linn city,14.4,1567.0
MO,Missouri,Linn Creek city,21.1,218.0
MO,Missouri,Linneus city,19.8,350.0
MO,Missouri,Lithium village,15.8,38.0
MO,Missouri,Livonia village,35.4,82.0
MO,Missouri,Loch Lloyd village,0.8,656.0
MO,Missouri,Lock Springs village,0.0,64.0
MO,Missouri,Lockwood city,20.9,1054.0
MO,Missouri,Lohman city,6.3,192.0
MO,Missouri,Loma Linda town,4.2,804.0
MO,Missouri,Lone Jack city,14.1,1076.0
MO,Missouri,Longtown town,2.3,128.0
MO,Missouri,Louisburg village,26.6,146.0
MO,Missouri,Louisiana city,13.4,3322.0
MO,Missouri,Lowry City city,26.0,522.0
MO,Missouri,Lucerne village,20.4,93.0
MO,Missouri,Ludlow town,58.8,119.0
MO,Missouri,Lupus town,10.0,30.0
MO,Missouri,Luray village,9.8,61.0
MO,Missouri,McBaine town,66.7,6.0
MO,Missouri,McCord Bend village,52.1,280.0
MO,Missouri,McFall city,31.7,106.0
MO,Missouri,Mackenzie village,3.3,123.0
MO,Missouri,McKittrick town,25.0,68.0
MO,Missouri,Macks Creek CDP,49.2,516.0
MO,Missouri,Macon city,20.1,5468.0
MO,Missouri,Madison city,12.4,635.0
MO,Missouri,Maitland city,16.0,294.0
MO,Missouri,Malden city,23.8,4407.0
MO,Missouri,Malta Bend town,28.8,330.0
MO,Missouri,Manchester city,5.5,18187.0
MO,Missouri,Mansfield city,36.1,1191.0
MO,Missouri,Maplewood city,19.6,7960.0
MO,Missouri,Marble Hill city,26.7,1613.0
MO,Missouri,Marceline city,13.5,2154.0
MO,Missouri,Marionville city,24.7,2153.0
MO,Missouri,Marlborough village,8.6,2006.0
MO,Missouri,Marquand city,32.4,318.0
MO,Missouri,Marshall city,19.9,13048.0
MO,Missouri,Marshfield city,19.2,6860.0
MO,Missouri,Marston city,28.5,417.0
MO,Missouri,Marthasville city,6.6,1273.0
MO,Missouri,Martinsburg town,33.3,325.0
MO,Missouri,Maryland Heights city,9.0,27401.0
MO,Missouri,Maryville city,38.1,11997.0
MO,Missouri,Matthews city,24.9,736.0
MO,Missouri,Maysville city,14.4,1115.0
MO,Missouri,Mayview city,26.9,335.0
MO,Missouri,Meadville city,7.0,415.0
MO,Missouri,Mehlville CDP,10.7,29953.0
MO,Missouri,Memphis city,23.1,1938.0
MO,Missouri,Mendon city,19.9,156.0
MO,Missouri,Mercer town,15.1,413.0
MO,Missouri,Merriam Woods village,28.2,1668.0
MO,Missouri,Merwin village,40.5,37.0
MO,Missouri,Meta city,13.9,244.0
MO,Missouri,Metz town,5.6,36.0
MO,Missouri,Mexico city,20.0,11588.0
MO,Missouri,Miami city,32.4,142.0
MO,Missouri,Middletown town,36.0,232.0
MO,Missouri,Milan city,26.4,2110.0
MO,Missouri,Milford village,9.7,31.0
MO,Missouri,Millard village,39.4,66.0
MO,Missouri,Miller city,16.3,732.0
MO,Missouri,Mill Spring village,37.5,160.0
MO,Missouri,Milo village,17.3,108.0
MO,Missouri,Mindenmines city,36.6,270.0
MO,Missouri,Mine La Motte CDP,9.3,225.0
MO,Missouri,Miner city,12.6,963.0
MO,Missouri,Mineral Point town,21.8,389.0
MO,Missouri,Miramiguoa Park village,14.3,112.0
MO,Missouri,Missouri City city,18.3,311.0
MO,Missouri,Moberly city,23.7,13879.0
MO,Missouri,Mokane city,26.9,156.0
MO,Missouri,Moline Acres city,21.0,2377.0
MO,Missouri,Monett city,28.0,8957.0
MO,Missouri,Monroe City city,19.9,2439.0
MO,Missouri,Montgomery City city,19.9,2795.0
MO,Missouri,Monticello village,0.8,139.0
MO,Missouri,Montier CDP,0.0,51.0
MO,Missouri,Montreal CDP,67.3,55.0
MO,Missouri,Montrose city,22.5,355.0
MO,Missouri,Mooresville village,4.1,122.0
MO,Missouri,Morehouse city,19.2,826.0
MO,Missouri,Morley city,30.9,728.0
MO,Missouri,Morrison city,23.1,91.0
MO,Missouri,Morrisville town,27.8,378.0
MO,Missouri,Mosby city,8.7,206.0
MO,Missouri,Moscow Mills city,20.9,2550.0
MO,Missouri,Mound City city,12.6,1265.0
MO,Missouri,Moundville town,11.4,132.0
MO,Missouri,Mountain Grove city,27.3,4712.0
MO,Missouri,Mountain View city,30.2,2701.0
MO,Missouri,Mount Leonard town,30.1,83.0
MO,Missouri,Mount Moriah town,42.7,124.0
MO,Missouri,Mount Vernon city,13.4,4531.0
MO,Missouri,Murphy CDP,10.6,8745.0
MO,Missouri,Napoleon city,10.7,243.0
MO,Missouri,Naylor city,27.5,756.0
MO,Missouri,Neck City city,5.0,139.0
MO,Missouri,Neelyville city,44.4,529.0
MO,Missouri,Nelson city,21.7,158.0
MO,Missouri,Neosho city,20.2,12102.0
MO,Missouri,Nevada city,27.1,8454.0
MO,Missouri,Newark village,7.4,68.0
MO,Missouri,New Bloomfield city,18.1,806.0
MO,Missouri,Newburg city,38.5,657.0
MO,Missouri,New Cambria city,12.8,164.0
MO,Missouri,New Florence city,24.3,794.0
MO,Missouri,New Franklin city,14.0,1242.0
MO,Missouri,New Hampton city,21.1,270.0
MO,Missouri,New Haven city,9.5,2194.0
MO,Missouri,New London city,29.9,959.0
MO,Missouri,New Madrid city,20.5,3042.0
MO,Missouri,New Melle city,5.8,448.0
MO,Missouri,Newtonia town,21.3,258.0
MO,Missouri,Newtown town,19.8,218.0
MO,Missouri,Niangua city,27.5,396.0
MO,Missouri,Nixa city,13.7,20177.0
MO,Missouri,Noel city,40.7,1877.0
MO,Missouri,Norborne city,12.9,739.0
MO,Missouri,Normandy city,27.4,4985.0
MO,Missouri,North Kansas City city,7.4,4298.0
MO,Missouri,North Lilbourn village,70.3,37.0
MO,Missouri,Northmoor city,16.8,380.0
MO,Missouri,Northwoods city,27.2,4208.0
MO,Missouri,Norwood city,41.9,675.0
MO,Missouri,Norwood Court town,24.7,868.0
MO,Missouri,Novelty village,34.8,164.0
MO,Missouri,Novinger city,22.4,456.0
MO,Missouri,Oak Grove city,6.8,7839.0
MO,Missouri,Oak Grove Village village,32.3,406.0
MO,Missouri,Oakland city,1.7,1506.0
MO,Missouri,Oak Ridge town,15.3,235.0
MO,Missouri,Oaks village,21.1,128.0
MO,Missouri,Oakview village,9.6,512.0
MO,Missouri,Oakville CDP,4.4,36663.0
MO,Missouri,Oakwood village,11.8,153.0
MO,Missouri,Oakwood Park village,8.6,185.0
MO,Missouri,Odessa city,11.7,5222.0
MO,Missouri,O'Fallon city,4.6,83053.0
MO,Missouri,Old Appleton town,0.0,19.0
MO,Missouri,Old Jamestown CDP,7.7,19239.0
MO,Missouri,Old Monroe city,29.2,243.0
MO,Missouri,Olean town,24.2,99.0
MO,Missouri,Olivette city,4.1,7843.0
MO,Missouri,Olympian Village city,28.0,651.0
MO,Missouri,Oran city,15.2,1313.0
MO,Missouri,Oregon city,8.2,933.0
MO,Missouri,Oronogo city,11.0,2568.0
MO,Missouri,Orrick city,6.9,785.0
MO,Missouri,Osage Beach city,23.9,4477.0
MO,Missouri,Osborn city,5.8,514.0
MO,Missouri,Osceola city,27.4,904.0
MO,Missouri,Osgood village,0.0,19.0
MO,Missouri,Otterville city,17.2,498.0
MO,Missouri,Overland city,18.4,16011.0
MO,Missouri,Owensville city,24.0,2648.0
MO,Missouri,Oxly CDP,45.1,113.0
MO,Missouri,Ozark city,12.6,18608.0
MO,Missouri,Ozora CDP,8.2,159.0
MO,Missouri,Pacific city,19.3,6305.0
MO,Missouri,Pagedale city,27.0,3309.0
MO,Missouri,Palmyra city,17.1,3622.0
MO,Missouri,Paris city,26.1,1215.0
MO,Missouri,Parkdale village,4.1,197.0
MO,Missouri,Park Hills city,30.1,8695.0
MO,Missouri,Parkville city,11.5,5946.0
MO,Missouri,Parkway village,12.4,355.0
MO,Missouri,Parma city,40.5,649.0
MO,Missouri,Parnell city,20.4,137.0
MO,Missouri,Pasadena Hills city,8.4,935.0
MO,Missouri,Pasadena Park village,4.4,555.0
MO,Missouri,Pascola village,65.8,111.0
MO,Missouri,Passaic town,18.4,38.0
MO,Missouri,Pattonsburg city,15.9,379.0
MO,Missouri,Paynesville village,41.4,58.0
MO,Missouri,Peaceful Village village,0.0,8.0
MO,Missouri,Peculiar city,13.4,4808.0
MO,Missouri,Pendleton village,8.7,23.0
MO,Missouri,Penermon village,66.3,91.0
MO,Missouri,Perry city,11.7,656.0
MO,Missouri,Perryville city,11.9,8333.0
MO,Missouri,Pevely city,25.0,5596.0
MO,Missouri,Phelps City CDP,0.0,0.0
MO,Missouri,Phillipsburg village,15.0,160.0
MO,Missouri,Pickering town,9.9,174.0
MO,Missouri,Piedmont city,32.9,2246.0
MO,Missouri,Pierce City city,24.3,1261.0
MO,Missouri,Pierpont village,1.1,87.0
MO,Missouri,Pilot Grove city,17.8,713.0
MO,Missouri,Pilot Knob city,17.6,699.0
MO,Missouri,Pine Lawn city,37.6,3363.0
MO,Missouri,Pineville city,15.2,883.0
MO,Missouri,Pinhook village,0.0,9.0
MO,Missouri,Plato village,5.3,134.0
MO,Missouri,Platte City city,14.1,4793.0
MO,Missouri,Platte Woods city,4.1,468.0
MO,Missouri,Plattsburg city,12.6,2383.0
MO,Missouri,Pleasant Hill city,12.5,8216.0
MO,Missouri,Pleasant Hope city,23.3,652.0
MO,Missouri,Pleasant Valley city,12.2,3032.0
MO,Missouri,Plevna CDP,60.0,15.0
MO,Missouri,Pocahontas town,34.7,124.0
MO,Missouri,Pollock village,40.0,40.0
MO,Missouri,Polo city,24.9,606.0
MO,Missouri,Pomona CDP,5.9,306.0
MO,Missouri,Pontiac CDP,47.8,278.0
MO,Missouri,Poplar Bluff city,27.7,17195.0
MO,Missouri,Portage Des Sioux city,21.3,403.0
MO,Missouri,Portageville city,23.8,3168.0
MO,Missouri,Potosi city,30.5,2666.0
MO,Missouri,Powersville village,6.3,79.0
MO,Missouri,Prairie Home city,21.6,328.0
MO,Missouri,Prathersville village,11.7,111.0
MO,Missouri,Preston village,39.9,273.0
MO,Missouri,Princeton city,13.4,1080.0
MO,Missouri,Purcell city,22.4,399.0
MO,Missouri,Purdin city,55.7,194.0
MO,Missouri,Purdy city,16.1,1416.0
MO,Missouri,Puxico city,21.0,782.0
MO,Missouri,Queen City city,23.5,686.0
MO,Missouri,Quitman town,37.8,45.0
MO,Missouri,Qulin city,37.9,446.0
MO,Missouri,Randolph village,10.7,28.0
MO,Missouri,Ravanna CDP,11.4,44.0
MO,Missouri,Ravenwood town,20.2,436.0
MO,Missouri,Raymondville town,22.7,406.0
MO,Missouri,Raymore city,3.9,19813.0
MO,Missouri,Raytown city,13.9,29486.0
MO,Missouri,Rayville CDP,21.9,201.0
MO,Missouri,Rea city,20.8,53.0
MO,Missouri,Redings Mill village,11.7,197.0
MO,Missouri,Reeds town,23.9,71.0
MO,Missouri,Reeds Spring city,24.1,905.0
MO,Missouri,Renick village,19.2,193.0
MO,Missouri,Rensselaer village,24.0,243.0
MO,Missouri,Republic city,15.8,15594.0
MO,Missouri,Revere town,13.3,83.0
MO,Missouri,Rhineland town,23.1,156.0
MO,Missouri,Richards town,42.6,115.0
MO,Missouri,Rich Hill city,28.1,1446.0
MO,Missouri,Richland city,30.3,1678.0
MO,Missouri,Richmond city,23.7,5654.0
MO,Missouri,Richmond Heights city,8.3,8510.0
MO,Missouri,Ridgely village,2.8,106.0
MO,Missouri,Ridgeway city,36.4,479.0
MO,Missouri,Risco city,19.3,362.0
MO,Missouri,Ritchey town,20.5,78.0
MO,Missouri,River Bend village,0.0,6.0
MO,Missouri,Riverside city,19.6,3056.0
MO,Missouri,Riverview village,22.1,2849.0
MO,Missouri,Riverview Estates village,5.0,120.0
MO,Missouri,Rives town,1.8,56.0
MO,Missouri,Rocheport city,7.5,243.0
MO,Missouri,Rockaway Beach city,34.1,832.0
MO,Missouri,Rock Hill city,8.1,4638.0
MO,Missouri,Rock Port city,10.7,1359.0
MO,Missouri,Rockville city,30.9,140.0
MO,Missouri,Rogersville city,13.2,3453.0
MO,Missouri,Rolla city,24.4,19910.0
