State,State_Full,City,share_white,share_black,share_native_american,share_asian,share_hispanic,Population
TX,Texas,Las Quintas Fronterizas CDP,95.3,0.2,0.2,0.2,98.7,2251.0
TX,Texas,Latexo city,82.9,7.8,0.3,0.3,12.7,337.0
TX,Texas,La Tina Ranch CDP,61.8,0.2,1.8,0.2,95.1,730.0
TX,Texas,Laughlin AFB CDP,82.6,7.8,0.7,2.5,11.0,2163.0
TX,Texas,Laureles CDP,79.6,0.1,0.6,0.0,96.5,5087.0
TX,Texas,La Vernia city,92.5,0.7,0.4,0.6,22.0,1387.0
TX,Texas,La Victoria CDP,98.8,0.0,0.0,0.0,97.1,91.0
TX,Texas,La Villa city,88.1,0.9,0.0,0.2,96.9,2509.0
TX,Texas,Lavon city,85.9,6.9,0.8,1.7,11.3,2507.0
TX,Texas,La Ward city,86.4,0.0,1.4,0.0,35.2,190.0
TX,Texas,Lawn town,91.7,0.0,0.0,0.3,15.0,326.0
TX,Texas,League City city,79.5,7.1,0.4,5.4,17.3,91665.0
TX,Texas,Leakey city,91.5,0.5,2.1,0.0,26.4,637.0
TX,Texas,Leander city,80.2,4.8,0.7,2.4,24.5,32051.0
TX,Texas,Leary city,88.3,7.1,1.8,0.0,1.2,690.0
TX,Texas,Lefors town,95.2,0.4,1.0,0.0,4.0,374.0
TX,Texas,Leming CDP,78.8,0.7,0.4,0.0,80.4,680.0
TX,Texas,Leona city,91.4,5.1,0.0,1.1,6.3,167.0
TX,Texas,Leonard city,87.5,4.7,1.3,0.2,10.9,2171.0
TX,Texas,Leon Valley city,81.0,4.0,0.6,3.7,56.2,10846.0
TX,Texas,Leroy city,92.3,3.9,0.0,0.0,3.9,381.0
TX,Texas,Levelland city,75.5,5.1,0.9,0.4,48.2,13823.0
TX,Texas,Lewisville city,65.3,11.2,0.7,7.8,29.2,101151.0
TX,Texas,Lexington town,84.8,12.1,0.5,0.0,9.0,1301.0
TX,Texas,Liberty city,70.3,13.3,0.3,0.6,23.2,8817.0
TX,Texas,Liberty City CDP,89.4,3.6,1.2,0.1,11.1,2177.0
TX,Texas,Liberty Hill city,83.9,1.6,0.7,0.8,19.3,1242.0
TX,Texas,Lincoln Park town,88.6,1.0,2.3,0.3,12.7,278.0
TX,Texas,Lindale city,85.0,8.5,0.8,1.4,8.2,5332.0
TX,Texas,Linden city,73.7,21.0,0.5,0.5,5.7,2256.0
TX,Texas,Lindsay city,95.5,0.1,1.0,1.1,2.8,351.0
TX,Texas,Lindsay city,95.5,0.1,1.0,1.1,2.8,1103.0
TX,Texas,Lindsay CDP,85.6,0.0,1.1,0.0,88.9,351.0
TX,Texas,Lindsay CDP,85.6,0.0,1.1,0.0,88.9,1103.0
TX,Texas,Linn CDP,91.8,0.0,0.4,0.0,91.1,562.0
TX,Texas,Lipan city,94.7,0.2,0.7,0.0,8.1,509.0
TX,Texas,Lipscomb CDP,97.3,0.0,2.7,0.0,2.7,29.0
TX,Texas,Little Elm city,69.3,14.3,0.8,3.5,24.0,32581.0
TX,Texas,Littlefield city,74.1,6.2,0.6,0.2,54.7,6263.0
TX,Texas,Little River-Academy city,88.5,1.4,0.4,0.5,18.0,1919.0
TX,Texas,Live Oak city,70.9,13.4,0.5,3.6,35.0,14649.0
TX,Texas,Liverpool city,87.3,1.0,0.4,0.0,17.4,375.0
TX,Texas,Livingston town,67.1,18.0,0.7,1.1,19.7,5219.0
TX,Texas,Llano city,93.4,0.5,1.3,0.6,12.9,3313.0
TX,Texas,Llano Grande CDP,86.3,0.3,0.5,0.1,82.7,3019.0
TX,Texas,Lockhart city,73.0,9.4,0.8,0.4,51.1,13091.0
TX,Texas,Lockney town,73.3,2.8,0.3,0.1,58.7,1835.0
TX,Texas,Log Cabin city,93.3,2.4,0.4,0.3,6.3,572.0
TX,Texas,Lolita CDP,75.1,0.7,0.0,0.2,38.4,589.0
TX,Texas,Loma Grande CDP,93.5,0.9,0.0,0.0,100.0,20.0
TX,Texas,Loma Linda CDP,76.2,4.9,0.0,0.0,69.7,60.0
TX,Texas,Loma Linda East CDP (Jim Wells County),96.9,0.0,0.0,0.0,94.5,302.0
TX,Texas,Loma Linda East CDP (Starr County),100.0,0.0,0.0,0.0,54.5,0.0
TX,Texas,Loma Linda West CDP,100.0,0.0,0.0,0.0,100.0,163.0
TX,Texas,Loma Vista CDP,100.0,0.0,0.0,0.0,100.0,252.0
TX,Texas,Lometa city,78.6,1.9,0.2,0.6,35.5,1010.0
TX,Texas,Lone Oak city,93.5,2.3,0.7,0.3,3.2,579.0
TX,Texas,Lone Star city,62.7,25.4,0.4,0.3,11.3,1557.0
TX,Texas,Longoria CDP,88.0,0.0,0.0,0.0,100.0,0.0
TX,Texas,Longview city,63.3,22.9,0.5,1.4,18.0,82112.0
TX,Texas,Loop CDP,85.3,4.0,1.8,0.4,42.7,332.0
TX,Texas,Lope_o CDP,94.3,0.6,0.0,0.0,98.3,
TX,Texas,Lopezville CDP,93.1,0.0,0.1,0.2,98.7,4217.0
TX,Texas,Loraine town,85.4,2.8,1.3,0.5,41.9,561.0
TX,Texas,Lorena city,93.6,0.9,0.1,0.9,9.9,1896.0
TX,Texas,Lorenzo city,75.5,5.5,0.7,0.0,59.0,1160.0
TX,Texas,Los Altos CDP,100.0,0.0,0.0,0.0,100.0,109.0
TX,Texas,Los Alvarez CDP,100.0,0.0,0.0,0.0,100.0,374.0
TX,Texas,Los Angeles CDP,63.6,9.1,0.0,0.0,100.0,157.0
TX,Texas,Los Arcos CDP,93.7,0.0,0.0,0.0,100.0,60.0
TX,Texas,Los Arrieros CDP,100.0,0.0,0.0,0.0,86.8,40.0
TX,Texas,Los Barreras CDP,100.0,0.0,0.0,0.0,98.3,184.0
TX,Texas,Los Centenarios CDP,71.3,0.0,0.0,0.0,95.4,0.0
TX,Texas,Los Corralitos CDP,68.6,0.0,0.0,0.0,100.0,64.0
TX,Texas,Los Ebanos CDP (Hidalgo County),99.1,0.0,0.0,0.0,98.2,197.0
TX,Texas,Los Ebanos CDP (Starr County),100.0,0.0,0.0,0.0,100.0,356.0
TX,Texas,Los Fresnos city,86.3,0.4,0.4,0.1,88.2,6280.0
TX,Texas,Los Fresnos city,86.3,0.4,0.4,0.1,88.2,61.0
TX,Texas,Los Fresnos CDP,65.7,0.0,0.0,0.0,98.5,6280.0
TX,Texas,Los Fresnos CDP,65.7,0.0,0.0,0.0,98.5,61.0
TX,Texas,Los Huisaches CDP,88.2,5.9,0.0,0.0,94.1,27.0
TX,Texas,Los Indios town,93.1,0.0,0.0,0.0,95.5,1222.0
TX,Texas,Los Lobos CDP,100.0,0.0,0.0,0.0,0.0,0.0
TX,Texas,Los Minerales CDP,75.0,0.0,0.0,0.0,100.0,33.0
TX,Texas,Los Nopalitos CDP,72.6,0.0,0.0,0.0,96.8,94.0
TX,Texas,Lost Creek CDP,88.9,0.4,0.6,7.6,6.2,4570.0
TX,Texas,Los Veteranos I CDP,100.0,0.0,0.0,0.0,100.0,0.0
TX,Texas,Los Veteranos II CDP,95.8,0.0,4.2,0.0,95.8,65.0
TX,Texas,Los Ybanez city,36.8,0.0,10.5,0.0,73.7,11.0
TX,Texas,Lott city,75.2,15.9,0.5,0.1,16.9,851.0
TX,Texas,Louise CDP,75.9,8.7,0.4,0.0,34.3,599.0
TX,Texas,Lovelady city,88.3,6.6,0.0,0.0,6.9,579.0
TX,Texas,Lowry Crossing city,89.1,0.7,0.5,1.5,14.8,1747.0
TX,Texas,Lozano CDP,97.0,0.5,0.0,1.7,92.1,593.0
TX,Texas,Lubbock city,75.8,8.6,0.7,2.4,32.1,240719.0
TX,Texas,Lucas city,91.9,1.3,0.9,2.2,6.0,6241.0
TX,Texas,Lueders city,88.2,0.9,0.6,0.0,10.7,141.0
TX,Texas,Lufkin city,56.7,27.4,0.5,1.7,24.1,36015.0
TX,Texas,Luling city,70.8,8.5,0.4,0.5,52.6,5624.0
TX,Texas,Lumberton city,96.3,0.4,0.3,0.7,4.7,12216.0
TX,Texas,Lyford city,83.3,0.8,0.3,0.1,93.3,2601.0
TX,Texas,Lytle city,84.3,0.3,1.6,0.2,65.6,2934.0
TX,Texas,Mabank town,88.8,4.0,0.7,1.2,8.7,3327.0
TX,Texas,McAllen city,83.9,0.9,0.4,2.6,84.6,136993.0
TX,Texas,McCamey city,68.6,2.3,1.9,0.0,59.4,1870.0
TX,Texas,McDade CDP,73.6,1.2,0.9,0.6,28.3,913.0
TX,Texas,Macdona CDP,65.3,1.8,4.1,0.5,79.4,285.0
TX,Texas,McGregor city,68.3,8.7,1.1,0.2,37.1,5042.0
TX,Texas,McKinney city,74.8,10.5,0.7,4.1,18.6,150064.0
TX,Texas,McKinney Acres CDP,66.9,1.0,1.0,0.5,59.1,1086.0
TX,Texas,McLean town,93.8,0.9,2.2,0.4,8.1,942.0
TX,Texas,McLendon-Chisholm city,94.4,2.0,0.1,0.4,6.6,1655.0
TX,Texas,McQueeney CDP,88.8,2.7,0.8,0.4,28.8,2480.0
TX,Texas,Madisonville city,51.4,29.2,0.3,0.6,31.2,4518.0
TX,Texas,Magnolia city,81.3,10.3,0.5,0.8,11.7,1566.0
TX,Texas,Malakoff city,69.5,18.7,0.7,0.1,16.0,2982.0
TX,Texas,Malone town,78.4,13.4,0.4,0.0,19.3,290.0
TX,Texas,Manchaca CDP,82.3,1.5,1.9,0.9,32.1,1427.0
TX,Texas,Manor city,45.6,27.6,1.0,1.5,47.5,6435.0
TX,Texas,Mansfield city,73.5,14.2,0.6,3.7,15.4,61559.0
TX,Texas,Manuel Garcia CDP,94.6,0.0,0.0,0.0,85.7,310.0
TX,Texas,Manuel Garcia II CDP,90.9,0.0,0.0,0.0,100.0,232.0
TX,Texas,Manvel city,66.5,17.0,0.5,5.2,22.6,6690.0
TX,Texas,Marathon CDP,88.1,0.2,1.4,0.0,43.3,546.0
TX,Texas,Marble Falls city,83.1,3.9,0.7,0.8,27.9,6170.0
TX,Texas,Marfa city,90.0,0.6,0.6,0.1,68.7,1921.0
TX,Texas,Marietta town,92.5,7.5,0.0,0.0,0.7,109.0
TX,Texas,Marion city,80.1,4.9,0.0,1.5,43.4,1051.0
TX,Texas,Markham CDP,73.0,12.1,0.2,0.0,34.9,1280.0
TX,Texas,Marlin city,38.1,45.5,0.5,0.4,23.7,5804.0
TX,Texas,Marquez city,72.2,9.1,0.8,0.0,24.7,278.0
TX,Texas,Marshall city,48.0,38.3,0.8,0.8,17.0,23743.0
TX,Texas,Mart city,64.6,28.6,0.9,0.3,12.8,2050.0
TX,Texas,Martindale city,76.3,2.1,0.4,1.0,56.5,1341.0
TX,Texas,Martinez CDP,100.0,0.0,0.0,0.0,100.0,0.0
TX,Texas,Mason city,90.1,0.6,0.3,0.2,33.0,1873.0
TX,Texas,Matador town,90.6,2.3,0.3,0.0,17.1,541.0
TX,Texas,Matagorda CDP,89.5,1.0,0.6,0.0,12.9,335.0
TX,Texas,Mathis city,85.7,1.5,0.3,0.1,91.6,4989.0
TX,Texas,Maud city,93.4,4.5,0.3,0.4,2.2,1027.0
TX,Texas,Mauriceville CDP,94.6,0.8,0.3,0.0,8.3,3132.0
TX,Texas,Maypearl city,86.0,5.8,1.3,0.1,18.4,703.0
TX,Texas,Meadow town,84.1,0.0,0.5,0.0,59.5,801.0
TX,Texas,Meadowlakes city,96.1,0.3,0.3,1.4,6.4,2051.0
TX,Texas,Meadows Place city,65.1,9.3,0.6,17.3,18.2,4730.0
TX,Texas,Medina CDP,95.5,0.2,0.2,0.0,97.7,4921.0
TX,Texas,Megargel town,93.6,0.0,1.0,0.0,2.5,224.0
TX,Texas,Melissa city,84.5,5.4,1.0,0.6,12.8,6214.0
TX,Texas,Melvin town,82.0,0.0,0.6,0.0,34.3,181.0
TX,Texas,Memphis city,74.7,8.8,1.0,0.1,32.9,2217.0
TX,Texas,Menard city,77.8,0.5,1.1,0.0,45.9,1628.0
TX,Texas,Mentone CDP,84.2,0.0,5.3,0.0,21.1,37.0
TX,Texas,Mercedes city,85.3,0.2,0.6,0.1,91.9,16425.0
TX,Texas,Meridian city,82.5,4.6,0.5,0.3,31.1,1714.0
TX,Texas,Merkel town,87.5,1.1,0.3,0.2,17.8,2617.0
TX,Texas,Mertens town,82.4,0.0,0.0,0.0,30.4,140.0
TX,Texas,Mertzon city,89.1,1.2,0.1,0.1,35.9,811.0
TX,Texas,Mesquite city,59.0,21.8,0.8,3.2,31.6,650.0
TX,Texas,Mesquite city,59.0,21.8,0.8,3.2,31.6,143584.0
TX,Texas,Mesquite CDP,100.0,0.0,0.0,0.0,95.6,650.0
TX,Texas,Mesquite CDP,100.0,0.0,0.0,0.0,95.6,143584.0
TX,Texas,Mexia city,48.0,31.7,0.6,0.6,28.0,7453.0
TX,Texas,Miami city,94.1,0.2,0.5,0.2,7.9,613.0
TX,Texas,Midland city,75.5,7.9,0.7,1.4,37.6,123820.0
TX,Texas,Midlothian city,88.5,3.6,0.4,0.8,15.2,20679.0
TX,Texas,Midway city,78.5,12.3,0.0,0.0,11.4,343.0
TX,Texas,Midway North CDP,85.9,0.7,0.7,0.0,98.6,5050.0
TX,Texas,Midway South CDP,83.6,0.8,0.3,0.0,94.4,2732.0
TX,Texas,Miguel Barrera CDP,100.0,0.0,0.0,0.0,100.0,260.0
TX,Texas,Mikes CDP,98.8,0.0,0.2,0.0,100.0,879.0
TX,Texas,Mila Doce CDP,87.9,0.3,0.1,0.0,98.9,6225.0
TX,Texas,Milam CDP,90.8,5.1,1.1,0.5,2.7,1374.0
TX,Texas,Milano city,83.6,7.7,0.0,0.0,18.0,447.0
TX,Texas,Mildred town,87.5,3.8,4.1,1.6,11.7,511.0
TX,Texas,Miles city,82.8,0.7,1.3,0.1,36.4,1086.0
TX,Texas,Milford town,66.1,26.5,0.1,0.1,11.8,673.0
TX,Texas,Miller's Cove town,71.8,1.3,0.7,0.0,85.2,190.0
TX,Texas,Millican town,82.1,5.0,0.0,0.4,19.2,265.0
TX,Texas,Millsap town,87.3,0.2,0.5,0.5,17.6,454.0
TX,Texas,Mineola city,78.2,10.7,0.9,0.7,17.5,4540.0
TX,Texas,Mineral Wells city,75.3,7.8,0.7,0.5,26.3,16159.0
TX,Texas,Mingus city,88.9,0.0,1.3,0.0,16.6,304.0
TX,Texas,Mi Ranchito Estate CDP,95.7,0.0,0.0,0.0,100.0,106.0
TX,Texas,Mirando City CDP,90.7,1.1,0.3,0.0,95.2,382.0
TX,Texas,Mission city,88.6,0.7,0.3,1.5,85.4,81573.0
TX,Texas,Mission Bend CDP,36.1,29.7,0.5,15.3,40.3,36723.0
TX,Texas,Missouri City city,33.6,41.8,0.4,16.2,15.3,70538.0
TX,Texas,Mobeetie city,92.1,1.0,0.0,0.0,5.0,156.0
TX,Texas,Mobile City city,53.7,1.6,0.0,0.0,77.7,291.0
TX,Texas,Monahans city,75.1,6.5,0.9,0.4,51.0,7349.0
TX,Texas,Montague CDP,95.1,1.3,0.7,0.0,8.2,308.0
TX,Texas,Mont Belvieu city,87.5,2.9,0.9,0.6,12.5,4585.0
TX,Texas,Monte Alto CDP,89.1,0.1,0.9,0.0,94.7,1836.0
TX,Texas,Montgomery city,67.1,26.4,0.6,0.6,14.5,750.0
TX,Texas,Moody city,78.6,8.6,0.1,0.0,20.0,1628.0
TX,Texas,Moore CDP,80.6,0.2,1.1,0.0,61.3,404.0
TX,Texas,Moore Station city,11.9,81.6,0.0,1.0,4.5,251.0
TX,Texas,Moraida CDP,99.1,0.0,0.0,0.0,94.8,194.0
TX,Texas,Morales-Sanchez CDP,92.9,0.0,0.0,0.0,92.9,46.0
TX,Texas,Moran city,88.5,0.4,1.1,0.4,17.4,347.0
TX,Texas,Morgan city,87.6,0.0,1.0,0.0,39.4,615.0
TX,Texas,Morgan Farm CDP,88.1,2.8,0.6,0.2,71.5,348.0
TX,Texas,Morgan's Point city,73.7,10.3,2.7,0.6,25.1,322.0
TX,Texas,Morgan's Point Resort city,92.1,1.5,0.6,0.4,12.0,4223.0
TX,Texas,Morning Glory CDP,85.9,0.2,0.5,0.0,98.0,423.0
TX,Texas,Morse CDP,92.5,0.7,0.0,0.0,30.6,206.0
TX,Texas,Morton city,70.3,4.6,1.2,0.2,61.1,1841.0
TX,Texas,Moulton town,84.5,0.7,0.0,0.1,21.4,930.0
TX,Texas,Mountain City city,90.9,0.3,0.8,0.8,22.4,771.0
TX,Texas,Mount Calm city,80.6,7.2,0.6,0.3,20.3,265.0
TX,Texas,Mount Enterprise city,86.4,7.6,0.0,0.0,8.3,436.0
TX,Texas,Mount Pleasant city,57.8,14.7,1.2,1.1,51.0,16007.0
TX,Texas,Mount Vernon town,75.7,12.0,1.1,0.6,14.7,2752.0
TX,Texas,Muenster city,97.7,0.1,0.3,0.6,3.9,1584.0
TX,Texas,Muleshoe city,75.2,1.3,1.5,0.4,64.3,5300.0
TX,Texas,Mullin town,89.4,0.0,0.0,0.0,18.4,136.0
TX,Texas,Munday city,70.5,7.0,0.5,0.0,38.2,1388.0
TX,Texas,Muniz CDP,91.3,0.0,0.0,0.0,99.8,1645.0
TX,Texas,Murchison city,91.6,1.9,0.0,0.0,10.6,518.0
TX,Texas,Murillo CDP,91.7,0.7,0.3,0.8,96.1,7374.0
TX,Texas,Murphy city,60.4,10.9,0.5,23.4,7.8,19691.0
TX,Texas,Mustang town,81.0,19.0,0.0,0.0,0.0,15.0
TX,Texas,Mustang Ridge city,73.5,1.4,0.3,0.6,63.9,1232.0
TX,Texas,Myrtle Springs CDP,90.9,1.6,1.2,0.4,7.6,473.0
TX,Texas,Nacogdoches city,58.5,28.8,0.5,1.8,16.8,33774.0
TX,Texas,Naples city,65.7,28.7,0.9,0.0,4.6,1443.0
TX,Texas,Narciso Pena CDP,93.3,0.0,6.7,0.0,100.0,0.0
TX,Texas,Nash city,63.4,23.8,1.3,0.8,14.3,3083.0
TX,Texas,Nassau Bay city,85.9,3.4,0.8,3.5,14.3,4085.0
TX,Texas,Natalia city,77.8,0.3,1.0,0.3,83.6,1398.0
TX,Texas,Navarro town,89.0,5.2,1.0,1.9,6.7,267.0
TX,Texas,Navasota city,52.4,30.6,0.5,0.4,38.4,7281.0
TX,Texas,Nazareth city,98.7,0.3,1.0,0.0,10.6,281.0
TX,Texas,Nederland city,87.8,4.0,0.3,2.8,10.7,17063.0
TX,Texas,Needville city,74.9,10.4,0.4,0.5,24.7,3025.0
TX,Texas,Nesbitt town,81.1,17.1,0.7,0.0,0.4,174.0
TX,Texas,Netos CDP,100.0,0.0,0.0,0.0,100.0,17.0
TX,Texas,Nevada city,91.5,2.8,0.9,0.6,9.0,1043.0
TX,Texas,Newark city,88.4,0.2,0.4,0.3,19.2,1108.0
TX,Texas,New Berlin city,93.3,2.3,0.2,0.0,10.2,538.0
TX,Texas,New Boston city,76.0,18.5,0.8,0.5,4.5,4730.0
TX,Texas,New Braunfels city,86.8,1.9,0.7,1.0,35.0,64076.0
TX,Texas,Newcastle city,99.0,0.0,0.0,0.0,3.9,485.0
TX,Texas,New Chapel Hill city,92.3,2.0,0.0,0.5,8.8,657.0
TX,Texas,New Deal town,83.4,0.9,0.6,0.0,36.8,875.0
TX,Texas,New Fairview city,85.7,0.7,2.3,0.0,17.3,1010.0
TX,Texas,New Falcon CDP,89.5,0.0,1.0,0.5,98.4,223.0
TX,Texas,New Home city,87.4,0.3,0.3,0.0,52.7,386.0
TX,Texas,New Hope town,93.5,0.0,1.1,0.3,12.2,775.0
TX,Texas,New London city,87.1,6.5,0.3,0.1,7.3,1182.0
TX,Texas,New Summerfield city,76.3,2.7,2.6,0.2,71.5,1351.0
TX,Texas,New Territory CDP,47.4,6.3,0.2,40.9,8.3,15494.0
TX,Texas,Newton city,62.1,35.3,0.4,0.7,4.6,2227.0
TX,Texas,New Waverly city,63.7,28.3,0.6,0.5,10.8,1335.0
TX,Texas,Neylandville town,41.2,43.3,0.0,0.0,15.5,111.0
TX,Texas,Niederwald city,78.2,2.1,0.9,0.4,45.1,607.0
TX,Texas,Nina CDP,99.3,0.7,0.0,0.0,100.0,274.0
TX,Texas,Nixon city,70.1,2.8,0.8,0.3,76.3,2529.0
TX,Texas,Nocona city,89.7,0.5,0.8,0.2,19.1,2984.0
TX,Texas,Nocona Hills CDP,97.0,0.9,0.7,0.0,5.3,738.0
TX,Texas,Nolanville city,70.5,13.9,1.2,1.9,21.9,4533.0
TX,Texas,Nome city,71.4,18.4,0.3,0.0,14.1,448.0
TX,Texas,Noonday city,87.5,9.4,0.3,0.3,6.0,719.0
TX,Texas,Nordheim city,84.7,2.6,1.0,0.0,35.2,250.0
TX,Texas,Normangee town,72.4,17.7,0.9,0.1,9.5,576.0
TX,Texas,Normanna CDP,84.1,2.7,0.0,0.0,48.7,101.0
TX,Texas,North Alamo CDP,99.1,0.2,0.1,0.0,93.0,4095.0
TX,Texas,North Cleveland city,73.3,3.6,0.4,0.8,25.9,168.0
TX,Texas,North Escobares CDP,100.0,0.0,0.0,0.0,100.0,245.0
TX,Texas,Northlake town,84.5,4.9,1.2,2.1,11.7,2655.0
TX,Texas,North Pearsall CDP,85.3,0.3,0.0,0.0,84.2,963.0
TX,Texas,North Richland Hills city,83.8,4.8,0.7,2.8,15.6,66950.0
TX,Texas,Northridge CDP,100.0,0.0,0.0,0.0,100.0,0.0
TX,Texas,North San Pedro CDP,75.5,0.0,0.2,0.0,98.3,589.0
TX,Texas,Novice city,96.4,0.0,0.7,0.0,2.9,80.0
TX,Texas,Oak Grove town,95.5,2.7,0.2,0.2,4.3,862.0
TX,Texas,Oakhurst CDP,84.1,13.3,0.0,0.0,3.9,481.0
TX,Texas,Oak Island CDP,65.0,1.4,0.0,17.6,22.0,282.0
TX,Texas,Oak Leaf city,82.6,11.6,0.5,0.8,8.9,1467.0
TX,Texas,Oak Point city,89.6,2.4,0.3,0.8,14.3,3107.0
TX,Texas,Oak Ridge town (Cooke County),94.3,0.0,2.1,0.0,9.9,126.0
TX,Texas,Oak Ridge town (Kaufman County),83.0,10.9,1.2,0.0,8.1,454.0
TX,Texas,Oak Ridge North city,93.8,1.3,0.4,1.2,10.2,3127.0
TX,Texas,Oak Trail Shores CDP,81.7,1.2,0.7,0.3,30.3,2880.0
TX,Texas,Oak Valley town,92.4,1.9,0.0,0.8,12.0,444.0
TX,Texas,Oakwood town,65.1,29.2,1.0,0.6,7.1,515.0
TX,Texas,O'Brien city,68.9,0.0,0.0,0.9,44.3,116.0
TX,Texas,Odem city,88.1,0.6,0.2,0.0,79.2,2671.0
TX,Texas,Odessa city,75.4,5.7,1.0,1.1,50.6,111330.0
TX,Texas,O'Donnell city,73.4,1.2,0.6,0.4,62.8,982.0
TX,Texas,Oglesby city,87.0,1.0,0.0,0.0,18.8,590.0
TX,Texas,Oilton CDP,81.6,1.4,0.0,0.3,97.5,362.0
TX,Texas,Old Escobares CDP,100.0,0.0,0.0,0.0,100.0,
TX,Texas,Old River-Winfree city,89.0,4.9,0.2,0.1,6.9,1894.0
TX,Texas,Olivarez CDP,90.2,0.1,0.1,0.2,97.9,3800.0
TX,Texas,Olivia Lopez de Gutierrez CDP,98.9,0.0,0.0,1.1,100.0,0.0
TX,Texas,Olmito CDP,62.8,0.6,1.5,0.0,95.8,948.0
TX,Texas,Olmito and Olmito CDP,100.0,0.0,0.0,0.0,100.0,275.0
TX,Texas,Olmos Park city,94.1,0.6,0.6,0.8,20.0,1990.0
TX,Texas,Olney city,88.9,2.2,0.8,0.4,20.6,3215.0
TX,Texas,Olton city,64.7,0.7,1.7,0.0,69.5,1852.0
TX,Texas,Omaha city,77.2,15.8,0.5,0.7,6.2,931.0
TX,Texas,Onalaska city,90.9,5.0,1.0,0.7,3.5,1719.0
TX,Texas,Opdyke West town,76.4,4.6,0.0,0.0,44.3,112.0
TX,Texas,Orange city,60.9,33.2,0.3,1.7,5.2,18945.0
TX,Texas,Orange Grove city,87.4,0.7,0.3,0.2,51.2,1422.0
TX,Texas,Orason CDP,82.9,0.8,0.0,0.0,92.2,106.0
TX,Texas,Orchard city,84.1,4.3,0.3,0.3,36.4,322.0
TX,Texas,Ore City city,85.0,7.3,1.4,1.3,10.1,981.0
TX,Texas,Overton city,80.0,16.1,0.4,0.1,4.0,2426.0
TX,Texas,Ovilla city,86.6,8.7,0.5,0.6,8.1,3616.0
TX,Texas,Owl Ranch CDP,80.9,0.0,7.1,0.0,97.8,126.0
TX,Texas,Oyster Creek city,83.5,3.8,1.6,0.4,23.5,1088.0
TX,Texas,Ozona CDP,82.1,0.7,0.9,0.3,68.2,3101.0
TX,Texas,Pablo Pena CDP,100.0,0.0,0.0,0.0,100.0,0.0
TX,Texas,Paducah town,79.7,10.2,0.1,0.0,22.3,1219.0
TX,Texas,Paint Rock town,81.7,0.0,2.6,0.7,27.8,357.0
TX,Texas,Paisano Park CDP,93.8,2.3,0.0,0.0,95.4,81.0
TX,Texas,Palacios city,67.2,4.4,1.5,9.0,60.4,4659.0
TX,Texas,Palestine city,62.1,23.3,0.5,0.9,21.9,18488.0
TX,Texas,Palisades village,97.5,0.0,1.5,0.0,6.2,286.0
TX,Texas,Palmer town,84.0,2.5,0.8,0.2,30.4,2302.0
TX,Texas,Palmhurst city,94.5,0.7,0.2,0.8,78.7,2642.0
TX,Texas,Palm Valley city,95.3,0.6,0.5,0.7,23.5,1720.0
TX,Texas,Palmview city,98.8,0.1,0.0,0.1,97.2,5626.0
TX,Texas,Palmview South CDP,98.9,0.0,0.1,0.1,84.0,5476.0
TX,Texas,Palo Blanco CDP,99.5,0.0,0.0,0.0,97.5,170.0
TX,Texas,Paloma Creek CDP,74.1,15.6,1.3,1.2,15.5,3780.0
TX,Texas,Paloma Creek South CDP,68.1,20.7,0.7,3.1,16.0,5141.0
TX,Texas,Palo Pinto CDP,86.8,3.6,0.0,0.0,13.8,216.0
TX,Texas,Pampa city,80.9,3.3,0.8,0.4,26.0,18216.0
TX,Texas,Panhandle town,94.0,0.6,1.3,0.2,9.8,2549.0
TX,Texas,Panorama Village city,96.4,1.1,0.2,0.6,5.6,2013.0
TX,Texas,Pantego town,89.7,6.1,0.1,2.2,5.5,2475.0
TX,Texas,Paradise city,97.5,0.2,0.2,0.0,12.5,415.0
TX,Texas,Paris city,67.4,23.4,1.5,0.9,8.2,24903.0
TX,Texas,Parker city,81.5,3.0,0.8,7.9,10.8,4118.0
TX,Texas,Pasadena city,75.3,2.3,0.7,2.1,62.2,153036.0
TX,Texas,Pattison city,79.9,4.9,0.4,0.4,29.0,586.0
TX,Texas,Patton Village city,83.8,1.0,1.3,0.4,20.7,1925.0
TX,Texas,Pawnee CDP,83.7,0.0,0.0,0.0,76.5,168.0
TX,Texas,Payne Springs town,94.0,0.5,1.3,0.3,4.2,626.0
TX,Texas,Pearland city,62.0,16.4,0.5,12.4,20.5,101725.0
TX,Texas,Pearsall city,78.9,1.3,0.5,3.3,85.1,9651.0
TX,Texas,Pecan Acres CDP,90.6,1.9,0.6,0.6,8.7,5437.0
TX,Texas,Pecan Gap city,93.1,2.5,0.0,0.0,3.9,231.0
TX,Texas,Pecan Grove CDP,86.1,6.4,0.3,2.0,14.1,16399.0
TX,Texas,Pecan Hill city,88.5,2.2,1.0,0.0,14.1,763.0
TX,Texas,Pecan Plantation CDP,97.6,0.2,0.3,0.6,3.2,5755.0
TX,Texas,Pecos city,77.5,1.9,0.4,1.0,83.2,9074.0
TX,Texas,Pelican Bay city,92.4,0.6,0.8,0.6,12.3,1867.0
TX,Texas,Pena CDP,98.3,0.0,0.0,0.0,77.1,185.0
TX,Texas,Penelope town,84.3,1.0,0.0,1.0,25.3,204.0
TX,Texas,Penitas city,99.4,0.0,0.1,0.0,98.2,4551.0
TX,Texas,Perezville CDP,98.9,0.1,0.4,0.1,72.9,4680.0
