State,State_Full,City,percent_completed_hs,Population
NY,New York,Earlville village,90.7,1102.0
NY,New York,East Atlantic Beach CDP,98.0,2126.0
NY,New York,East Aurora village,93.8,6251.0
NY,New York,East Avon CDP,83.7,619.0
NY,New York,Eastchester CDP,93.7,19885.0
NY,New York,East Farmingdale CDP,87.9,6414.0
NY,New York,East Garden City CDP,93.6,6470.0
NY,New York,East Glenville CDP,96.4,6621.0
NY,New York,East Greenbush CDP,97.0,4752.0
NY,New York,East Hampton village,96.5,1148.0
NY,New York,East Hampton North CDP,86.2,3979.0
NY,New York,East Hills village,98.4,7066.0
NY,New York,East Islip CDP,94.2,13802.0
NY,New York,East Ithaca CDP,97.7,2322.0
NY,New York,East Kingston CDP,94.5,391.0
NY,New York,East Marion CDP,93.1,915.0
NY,New York,East Massapequa CDP,92.4,19843.0
NY,New York,East Meadow CDP,91.1,37836.0
NY,New York,East Moriches CDP,95.6,5428.0
NY,New York,East Nassau village,97.0,624.0
NY,New York,East Northport CDP,95.1,19682.0
NY,New York,East Norwich CDP,96.4,2751.0
NY,New York,East Patchogue CDP,86.5,22452.0
NY,New York,Eastport CDP,94.2,1869.0
NY,New York,East Quogue CDP,96.6,4589.0
NY,New York,East Randolph CDP,83.5,588.0
NY,New York,East Rochester village,91.5,6678.0
NY,New York,East Rockaway village,96.2,9871.0
NY,New York,East Shoreham CDP,95.4,6455.0
NY,New York,East Syracuse village,87.0,3043.0
NY,New York,East Williston village,99.0,2585.0
NY,New York,Eatons Neck CDP,99.3,1469.0
NY,New York,Eden CDP,95.2,3271.0
NY,New York,Edmeston CDP,89.9,794.0
NY,New York,Edwards CDP,87.1,380.0
NY,New York,Eggertsville CDP,94.5,15675.0
NY,New York,Elba village,93.1,713.0
NY,New York,Elbridge village,96.9,1080.0
NY,New York,Elizabethtown CDP,92.1,763.0
NY,New York,Ellenville village,79.8,4131.0
NY,New York,Ellicottville village,95.9,273.0
NY,New York,Ellisburg village,91.8,256.0
NY,New York,Elma Center CDP,96.3,2639.0
NY,New York,Elmira city,82.8,28817.0
NY,New York,Elmira Heights village,89.7,3945.0
NY,New York,Elmont CDP,86.2,37388.0
NY,New York,Elmsford village,83.3,4765.0
NY,New York,Elwood CDP,92.2,10941.0
NY,New York,Endicott village,88.7,13143.0
NY,New York,Endwell CDP,94.2,11445.0
NY,New York,Erin CDP,89.7,357.0
NY,New York,Esperance village,96.4,357.0
NY,New York,Evans Mills village,91.9,481.0
NY,New York,Fabius village,94.9,310.0
NY,New York,Fair Haven village,93.7,700.0
NY,New York,Fairmount CDP,94.3,10106.0
NY,New York,Fairport village,95.0,5362.0
NY,New York,Fairview CDP (Dutchess County),86.4,5700.0
NY,New York,Fairview CDP (Westchester County),82.8,2874.0
NY,New York,Falconer village,92.6,2573.0
NY,New York,Farmingdale village,91.3,8399.0
NY,New York,Farmingville CDP,92.1,15690.0
NY,New York,Farnham village,87.5,405.0
NY,New York,Fayetteville village,97.1,4203.0
NY,New York,Felts Mills CDP,100.0,257.0
NY,New York,Fillmore CDP,96.9,596.0
NY,New York,Fire Island CDP,89.6,298.0
NY,New York,Firthcliffe CDP,95.9,4681.0
NY,New York,Fishers Island CDP,95.4,339.0
NY,New York,Fishers Landing CDP,90.0,70.0
NY,New York,Fishkill village,91.6,2001.0
NY,New York,Flanders CDP,61.9,4906.0
NY,New York,Fleischmanns village,78.9,386.0
NY,New York,Floral Park village,95.8,16093.0
NY,New York,Florida village,94.4,2865.0
NY,New York,Flower Hill village,93.9,4772.0
NY,New York,Fonda village,89.8,737.0
NY,New York,Forest Home CDP,99.0,555.0
NY,New York,Forestville village,90.8,581.0
NY,New York,Fort Ann village,93.6,545.0
NY,New York,Fort Covington Hamlet CDP,88.7,1481.0
NY,New York,Fort Drum CDP,95.6,13985.0
NY,New York,Fort Edward village,89.1,3318.0
NY,New York,Fort Johnson village,92.1,582.0
NY,New York,Fort Montgomery CDP,91.2,1421.0
NY,New York,Fort Plain village,83.3,1949.0
NY,New York,Fort Salonga CDP,98.0,9821.0
NY,New York,Fowlerville CDP,76.1,258.0
NY,New York,Frankfort village,87.5,2560.0
NY,New York,Franklin village,92.7,375.0
NY,New York,Franklin Square CDP,88.4,31544.0
NY,New York,Franklinville village,89.7,1850.0
NY,New York,Fredonia village,96.2,10881.0
NY,New York,Freedom Plains CDP,95.5,472.0
NY,New York,Freeport village,81.2,43251.0
NY,New York,Freeville village,99.2,524.0
NY,New York,Frewsburg CDP,89.1,2207.0
NY,New York,Friendship CDP,82.0,1255.0
NY,New York,Fulton city,83.8,11713.0
NY,New York,Fultonville village,84.3,667.0
NY,New York,Gainesville village,91.1,204.0
NY,New York,Galeville CDP,82.6,4821.0
NY,New York,Galway village,88.3,320.0
NY,New York,Gang Mills CDP,92.3,4401.0
NY,New York,Garden City village,97.4,22575.0
NY,New York,Garden City Park CDP,90.3,8221.0
NY,New York,Garden City South CDP,88.6,4265.0
NY,New York,Gardiner CDP,91.8,643.0
NY,New York,Gardnertown CDP,90.9,5033.0
NY,New York,Gasport CDP,91.6,1103.0
NY,New York,Gates CDP,84.6,5034.0
NY,New York,Geneseo village,88.4,8096.0
NY,New York,Geneva city,87.1,13157.0
NY,New York,Germantown CDP,96.6,860.0
NY,New York,Ghent CDP,91.5,438.0
NY,New York,Gilbertsville village,87.8,361.0
NY,New York,Gilgo CDP,100.0,208.0
NY,New York,Glasco CDP,80.0,2464.0
NY,New York,Glen Aubrey CDP,87.3,308.0
NY,New York,Glen Cove city,80.3,27245.0
NY,New York,Glen Head CDP,94.5,4620.0
NY,New York,Glen Park village,88.2,577.0
NY,New York,Glens Falls city,89.3,14496.0
NY,New York,Glens Falls North CDP,95.2,8494.0
NY,New York,Glenwood Landing CDP,98.2,3767.0
NY,New York,Gloversville city,80.7,15293.0
NY,New York,Golden's Bridge CDP,99.2,1694.0
NY,New York,Gordon Heights CDP,82.0,3866.0
NY,New York,Gorham CDP,100.0,601.0
NY,New York,Goshen village,92.8,5394.0
NY,New York,Gouverneur village,86.7,3882.0
NY,New York,Gowanda village,83.2,2656.0
NY,New York,Grand View-on-Hudson village,99.6,295.0
NY,New York,Grandyle Village CDP,93.9,4812.0
NY,New York,Granville village,85.3,2321.0
NY,New York,Great Bend CDP,92.7,854.0
NY,New York,Great Neck village,90.3,10095.0
NY,New York,Great Neck Estates village,98.3,2809.0
NY,New York,Great Neck Gardens CDP,86.1,1166.0
NY,New York,Great Neck Plaza village,92.7,6879.0
NY,New York,Great River CDP,97.8,1561.0
NY,New York,Greece CDP,91.8,14568.0
NY,New York,Greene village,91.5,1592.0
NY,New York,Green Island village,93.2,2629.0
NY,New York,Greenlawn CDP,92.4,14481.0
NY,New York,Greenport village,81.0,2234.0
NY,New York,Greenport West CDP,95.3,2002.0
NY,New York,Greenvale CDP,93.2,1003.0
NY,New York,Greenville CDP (Greene County),79.1,505.0
NY,New York,Greenville CDP (Westchester County),96.3,7543.0
NY,New York,Greenwich village,93.6,1885.0
NY,New York,Greenwood Lake village,95.1,3118.0
NY,New York,Greigsville CDP,95.9,296.0
NY,New York,Groton village,91.1,2536.0
NY,New York,Groveland Station CDP,89.8,283.0
NY,New York,Guilford CDP,88.0,339.0
NY,New York,Hadley CDP,86.1,846.0
NY,New York,Hagaman village,93.7,1414.0
NY,New York,Hailesboro CDP,93.7,686.0
NY,New York,Halesite CDP,99.4,2810.0
NY,New York,Hall CDP,93.3,152.0
NY,New York,Hamburg village,95.8,9521.0
NY,New York,Hamilton village,93.5,4064.0
NY,New York,Hamlin CDP,94.2,5587.0
NY,New York,Hammond village,93.9,342.0
NY,New York,Hammondsport village,95.7,592.0
NY,New York,Hampton Bays CDP,89.7,12866.0
NY,New York,Hampton Manor CDP,97.6,2104.0
NY,New York,Hancock village,89.4,946.0
NY,New York,Hannawa Falls CDP,96.6,925.0
NY,New York,Hannibal village,88.5,604.0
NY,New York,Harbor Hills CDP,87.8,545.0
NY,New York,Harbor Isle CDP,96.6,1529.0
NY,New York,Harriman village,85.8,2704.0
NY,New York,Harris Hill CDP,97.9,5499.0
NY,New York,Harrison village,90.8,27998.0
NY,New York,Harrisville village,90.3,590.0
NY,New York,Hartsdale CDP,94.3,5146.0
NY,New York,Hartwick CDP,90.1,577.0
NY,New York,Hastings-on-Hudson village,97.1,7951.0
NY,New York,Hauppauge CDP,96.1,20616.0
NY,New York,Haverstraw village,74.0,12094.0
NY,New York,Haviland CDP,95.2,3470.0
NY,New York,Hawthorne CDP,90.3,4583.0
NY,New York,Head of the Harbor village,97.4,1330.0
NY,New York,Hemlock CDP,94.7,401.0
NY,New York,Hempstead village,71.2,55105.0
NY,New York,Henderson CDP,94.3,170.0
NY,New York,Heritage Hills CDP,95.5,4024.0
NY,New York,Herkimer village,89.3,7731.0
NY,New York,Hermon village,80.6,404.0
NY,New York,Herricks CDP,94.1,4370.0
NY,New York,Herrings village,84.7,78.0
NY,New York,Heuvelton village,91.0,798.0
NY,New York,Hewlett CDP,96.6,6032.0
NY,New York,Hewlett Bay Park village,97.0,354.0
NY,New York,Hewlett Harbor village,99.2,1229.0
NY,New York,Hewlett Neck village,99.1,352.0
NY,New York,Hicksville CDP,90.8,42333.0
NY,New York,High Falls CDP,94.9,905.0
NY,New York,Highland CDP,87.1,5189.0
NY,New York,Highland Falls village,93.4,3856.0
NY,New York,Hillburn village,89.9,872.0
NY,New York,Hillcrest CDP,84.2,7317.0
NY,New York,Hillside CDP,89.6,855.0
NY,New York,Hillside Lake CDP,87.3,1070.0
NY,New York,Hilton village,94.9,5936.0
NY,New York,Hobart village,92.3,481.0
NY,New York,Holbrook CDP,93.2,27533.0
NY,New York,Holland CDP,90.3,1236.0
NY,New York,Holland Patent village,95.7,373.0
NY,New York,Holley village,88.4,2032.0
NY,New York,Holtsville CDP,92.5,20081.0
NY,New York,Homer village,92.8,3224.0
NY,New York,Honeoye CDP,97.3,655.0
NY,New York,Honeoye Falls village,96.4,2720.0
NY,New York,Hoosick Falls village,92.3,3453.0
NY,New York,Hopewell Junction CDP,88.3,362.0
NY,New York,Hornell city,88.8,8471.0
NY,New York,Horseheads village,93.8,6594.0
NY,New York,Horseheads North CDP,99.2,2755.0
NY,New York,Hortonville CDP,94.5,235.0
NY,New York,Houghton CDP,97.0,1747.0
NY,New York,Hudson city,80.7,6572.0
NY,New York,Hudson Falls village,85.7,7239.0
NY,New York,Hunt CDP,78.9,44.0
NY,New York,Hunter village,95.8,320.0
NY,New York,Huntington CDP,96.6,17917.0
NY,New York,Huntington Bay village,99.3,1509.0
NY,New York,Huntington Station CDP,77.6,34088.0
NY,New York,Hurley CDP,95.4,3452.0
NY,New York,Hyde Park CDP,94.2,2192.0
NY,New York,Ilion village,89.7,8066.0
NY,New York,Interlaken village,89.0,703.0
NY,New York,Inwood CDP,75.4,10052.0
NY,New York,Irondequoit CDP,91.9,51337.0
NY,New York,Irvington village,95.7,6540.0
NY,New York,Islandia village,87.5,3370.0
NY,New York,Island Park village,91.1,4694.0
NY,New York,Islip CDP,92.4,18433.0
NY,New York,Islip Terrace CDP,94.2,5327.0
NY,New York,Ithaca city,94.2,30565.0
NY,New York,Jamesport CDP,100.0,1355.0
NY,New York,Jamestown city,85.9,30546.0
NY,New York,Jamestown West CDP,85.5,2267.0
NY,New York,Jefferson Heights CDP,77.1,1116.0
NY,New York,Jefferson Valley-Yorktown CDP,95.2,14923.0
NY,New York,Jeffersonville village,86.2,387.0
NY,New York,Jericho CDP,95.5,13746.0
NY,New York,Johnson City village,89.4,14903.0
NY,New York,Johnstown city,89.0,8500.0
NY,New York,Jordan village,94.1,1495.0
NY,New York,Kaser village,76.4,4998.0
NY,New York,Katonah CDP,94.7,2196.0
NY,New York,Keeseville village,81.8,1776.0
NY,New York,Kenmore village,92.8,15271.0
NY,New York,Kennedy CDP,85.5,504.0
NY,New York,Kensington village,96.6,1113.0
NY,New York,Kerhonkson CDP,82.8,2247.0
NY,New York,Keuka Park CDP,100.0,875.0
NY,New York,Kinderhook village,97.8,1389.0
NY,New York,Kings Park CDP,93.5,17823.0
NY,New York,Kings Point village,88.6,5071.0
NY,New York,Kingston city,84.5,23625.0
NY,New York,Kiryas Joel village,64.0,21749.0
NY,New York,Kysorville CDP,64.3,156.0
NY,New York,Lackawanna city,83.2,18019.0
NY,New York,Lacona village,88.4,682.0
NY,New York,La Fargeville CDP,97.2,560.0
NY,New York,Lake Carmel CDP,93.4,8294.0
NY,New York,Lake Erie Beach CDP,96.7,4228.0
NY,New York,Lake George village,88.2,851.0
NY,New York,Lake Grove village,93.4,11262.0
NY,New York,Lake Katrine CDP,86.0,2322.0
NY,New York,Lakeland CDP,94.2,2747.0
NY,New York,Lake Luzerne CDP,89.3,1252.0
NY,New York,Lake Mohegan CDP,94.4,5663.0
NY,New York,Lake Placid village,91.1,2539.0
NY,New York,Lake Ronkonkoma CDP,91.8,19943.0
NY,New York,Lake Success village,90.6,3027.0
NY,New York,Lakeview CDP,82.4,6569.0
NY,New York,Lakeville CDP,78.4,1055.0
NY,New York,Lakewood village,93.9,2951.0
NY,New York,Lancaster village,94.3,10300.0
NY,New York,Lansing village,98.6,3629.0
NY,New York,Larchmont village,98.2,6005.0
NY,New York,Lattingtown village,91.1,1542.0
NY,New York,Laurel CDP,95.2,1250.0
NY,New York,Laurel Hollow village,97.3,1835.0
NY,New York,Laurens village,92.4,233.0
NY,New York,Lawrence village,97.6,6529.0
NY,New York,Leeds CDP,80.7,480.0
NY,New York,Leicester village,87.8,444.0
NY,New York,Le Roy village,88.9,4333.0
NY,New York,Levittown CDP,92.4,51593.0
NY,New York,Lewiston village,96.8,2598.0
NY,New York,Liberty village,79.9,4241.0
NY,New York,Lido Beach CDP,96.4,2600.0
NY,New York,Lima village,91.6,2433.0
NY,New York,Lime Lake CDP,86.4,661.0
NY,New York,Limestone CDP,89.8,330.0
NY,New York,Lincolndale CDP,98.0,1537.0
NY,New York,Lincoln Park CDP,85.2,2082.0
NY,New York,Lindenhurst village,89.4,27310.0
NY,New York,Linwood CDP,100.0,64.0
NY,New York,Lisle village,93.0,257.0
NY,New York,Little Falls city,89.0,4878.0
NY,New York,Little Valley village,81.9,1276.0
NY,New York,Liverpool village,96.0,2230.0
NY,New York,Livingston Manor CDP,76.9,1104.0
NY,New York,Livonia village,96.7,1196.0
NY,New York,Livonia Center CDP,93.5,236.0
NY,New York,Lloyd Harbor village,98.3,3684.0
NY,New York,Loch Sheldrake CDP,85.1,1187.0
NY,New York,Lockport city,88.8,20857.0
NY,New York,Locust Valley CDP,87.1,3270.0
NY,New York,Lodi village,90.8,404.0
NY,New York,Long Beach city,93.9,33470.0
NY,New York,Long Lake CDP,73.9,302.0
NY,New York,Lorenz Park CDP,88.1,2265.0
NY,New York,Lorraine CDP,88.4,108.0
NY,New York,Lowville village,92.3,3506.0
NY,New York,Lynbrook village,93.0,19556.0
NY,New York,Lyncourt CDP,86.9,4098.0
NY,New York,Lyndonville village,92.4,789.0
NY,New York,Lyon Mountain CDP,86.3,279.0
NY,New York,Lyons village,84.6,3241.0
NY,New York,Lyons Falls village,88.6,741.0
NY,New York,Macedon village,95.2,1591.0
NY,New York,McGraw village,84.9,936.0
NY,New York,Machias CDP,93.9,500.0
NY,New York,Madison village,81.2,327.0
NY,New York,Madrid CDP,73.3,659.0
NY,New York,Mahopac CDP,93.7,8083.0
NY,New York,Malden-on-Hudson CDP,76.1,202.0
NY,New York,Malone village,81.2,5830.0
NY,New York,Malverne village,95.6,8552.0
NY,New York,Malverne Park Oaks CDP,100.0,557.0
NY,New York,Mamaroneck village,87.7,19219.0
NY,New York,Manchester village,92.3,1712.0
NY,New York,Manhasset CDP,92.1,8248.0
NY,New York,Manhasset Hills CDP,89.9,3755.0
NY,New York,Manlius village,96.7,4670.0
NY,New York,Mannsville village,87.6,375.0
NY,New York,Manorhaven village,92.7,6684.0
NY,New York,Manorville CDP,96.0,14501.0
NY,New York,Marathon village,93.6,939.0
NY,New York,Marcellus village,98.0,1655.0
NY,New York,Margaretville village,81.2,566.0
NY,New York,Mariaville Lake CDP,96.2,609.0
NY,New York,Marion CDP,87.1,1403.0
NY,New York,Marlboro CDP,92.7,3518.0
NY,New York,Massapequa CDP,95.9,22128.0
NY,New York,Massapequa Park village,96.8,17175.0
NY,New York,Massena village,89.3,11086.0
NY,New York,Mastic CDP,86.3,16084.0
NY,New York,Mastic Beach village,86.0,14883.0
NY,New York,Matinecock village,97.9,813.0
NY,New York,Mattituck CDP,94.9,4435.0
NY,New York,Mattydale CDP,91.1,6434.0
NY,New York,Maybrook village,90.6,3093.0
NY,New York,Mayfield village,91.2,760.0
NY,New York,Mayville village,87.3,1413.0
NY,New York,Mechanicstown CDP,86.2,7130.0
NY,New York,Mechanicville city,90.4,5205.0
NY,New York,Medford CDP,89.3,24793.0
NY,New York,Medina village,90.8,5936.0
NY,New York,Melrose Park CDP,97.3,2199.0
NY,New York,Melville CDP,96.0,18682.0
NY,New York,Menands village,95.3,4004.0
NY,New York,Meridian village,91.1,293.0
NY,New York,Merrick CDP,96.8,20572.0
NY,New York,Merritt Park CDP,98.4,1720.0
NY,New York,Mexico village,93.7,1702.0
NY,New York,Middleburgh village,88.3,1448.0
NY,New York,Middle Island CDP,93.8,9949.0
NY,New York,Middleport village,89.8,1788.0
NY,New York,Middletown city,83.0,27828.0
NY,New York,Middleville village,90.5,533.0
NY,New York,Milford village,89.1,396.0
NY,New York,Millbrook village,93.5,1542.0
NY,New York,Miller Place CDP,97.4,11312.0
NY,New York,Millerton village,83.9,866.0
NY,New York,Mill Neck village,97.9,994.0
NY,New York,Millport village,84.3,355.0
NY,New York,Milton CDP (Saratoga County),99.2,3536.0
NY,New York,Milton CDP (Ulster County),94.3,1521.0
NY,New York,Mineola village,87.5,18980.0
NY,New York,Minetto CDP,93.9,933.0
NY,New York,Mineville CDP,81.4,1273.0
NY,New York,Minoa village,98.3,3514.0
NY,New York,Mohawk village,95.5,2571.0
NY,New York,Monroe village,92.5,8532.0
NY,New York,Monsey CDP,78.5,21001.0
NY,New York,Montauk CDP,95.2,3495.0
NY,New York,Montebello village,95.2,4616.0
NY,New York,Montgomery village,90.0,4311.0
NY,New York,Monticello village,80.0,6685.0
NY,New York,Montour Falls village,83.6,1821.0
NY,New York,Montrose CDP,96.7,2659.0
NY,New York,Mooers CDP,82.5,293.0
NY,New York,Moravia village,85.4,1521.0
NY,New York,Moriches CDP,89.6,2703.0
NY,New York,Morris village,95.3,396.0
NY,New York,Morrisonville CDP,94.5,1444.0
NY,New York,Morristown village,90.4,431.0
NY,New York,Morrisville village,89.5,1938.0
NY,New York,Mountain Lodge Park CDP,86.1,1639.0
NY,New York,Mount Ivy CDP,87.7,7090.0
NY,New York,Mount Kisco village,82.2,11060.0
NY,New York,Mount Morris village,84.5,2505.0
NY,New York,Mount Sinai CDP,93.4,12451.0
NY,New York,Mount Vernon city,84.6,68221.0
NY,New York,Munnsville village,91.3,498.0
NY,New York,Munsey Park village,98.0,2715.0
NY,New York,Munsons Corners CDP,90.9,2387.0
NY,New York,Muttontown village,94.7,3626.0
NY,New York,Myers Corner CDP,94.4,6867.0
NY,New York,Nanuet CDP,88.4,18678.0
NY,New York,Napanoch CDP,94.7,1096.0
NY,New York,Napeague CDP,82.7,211.0
NY,New York,Naples village,93.9,990.0
NY,New York,Narrowsburg CDP,88.6,382.0
NY,New York,Nassau village,95.8,1077.0
NY,New York,Natural Bridge CDP,73.8,776.0
NY,New York,Nedrow CDP,89.4,2176.0
NY,New York,Nelliston village,81.3,535.0
NY,New York,Nelsonville village,94.1,805.0
NY,New York,Nesconset CDP,93.6,13876.0
NY,New York,Newark village,84.6,8965.0
NY,New York,Newark Valley village,95.7,1188.0
NY,New York,New Berlin village,78.8,1170.0
NY,New York,Newburgh city,70.1,28495.0
NY,New York,New Cassel CDP,70.0,13903.0
NY,New York,New City CDP,93.7,33722.0
NY,New York,Newfane CDP,90.6,3769.0
NY,New York,Newfield Hamlet CDP,75.6,699.0
NY,New York,New Hartford village,95.1,1813.0
NY,New York,New Hempstead village,89.8,5265.0
NY,New York,New Hyde Park village,89.3,9788.0
NY,New York,New Paltz village,94.4,7055.0
NY,New York,Newport village,89.4,544.0
NY,New York,New Rochelle city,82.9,79027.0
NY,New York,New Square village,70.6,7540.0
NY,New York,New Suffolk CDP,84.5,310.0
NY,New York,New Windsor CDP,86.7,8691.0
NY,New York,New York City,80.3,8550405.0
NY,New York,New York Mills village,95.2,3243.0
NY,New York,Niagara Falls city,85.6,49435.0
NY,New York,Nichols village,94.7,594.0
NY,New York,Niskayuna CDP,99.0,4911.0
NY,New York,Nissequogue village,96.6,1692.0
NY,New York,Niverville CDP,94.0,1629.0
NY,New York,Norfolk CDP,96.4,1387.0
NY,New York,North Amityville CDP,76.1,19895.0
NY,New York,Northampton CDP,73.6,578.0
NY,New York,North Babylon CDP,93.4,17228.0
NY,New York,North Ballston Spa CDP,88.1,1569.0
NY,New York,North Bay Shore CDP,72.2,20127.0
NY,New York,North Bellmore CDP,95.1,20153.0
NY,New York,North Bellport CDP,79.4,11623.0
NY,New York,North Boston CDP,99.3,2749.0
NY,New York,North Collins village,88.9,1352.0
NY,New York,North Creek CDP,80.4,446.0
NY,New York,Northeast Ithaca CDP,97.9,3103.0
NY,New York,North Gates CDP,84.7,9756.0
NY,New York,North Great River CDP,95.3,4091.0
NY,New York,North Haven village,97.9,846.0
NY,New York,North Hills village,98.7,5190.0
NY,New York,North Hornell village,96.6,867.0
NY,New York,North Lindenhurst CDP,85.3,11679.0
NY,New York,North Lynbrook CDP,85.1,496.0
NY,New York,North Massapequa CDP,94.5,18749.0
NY,New York,North Merrick CDP,95.3,12077.0
NY,New York,North New Hyde Park CDP,91.7,15177.0
NY,New York,North Patchogue CDP,94.6,6680.0
NY,New York,Northport village,97.1,7412.0
NY,New York,North Rose CDP,83.7,544.0
NY,New York,North Sea CDP,94.5,4441.0
NY,New York,North Syracuse village,92.6,6641.0
NY,New York,North Tonawanda city,92.1,31077.0
NY,New York,North Valley Stream CDP,90.7,17845.0
NY,New York,Northville village,93.4,1685.0
NY,New York,Northville village,93.4,934.0
NY,New York,Northville CDP,98.8,1685.0
NY,New York,Northville CDP,98.8,934.0
NY,New York,North Wantagh CDP,93.5,11713.0
NY,New York,Northwest Harbor CDP,98.0,4004.0
NY,New York,Northwest Ithaca CDP,91.8,1193.0
NY,New York,Norwich city,87.2,7032.0
NY,New York,Norwood village,89.1,1644.0
NY,New York,Noyack CDP,91.0,3970.0
NY,New York,Nunda village,89.9,1422.0
NY,New York,Nyack village,87.7,6769.0
NY,New York,Oak Beach-Captree CDP,71.6,134.0
NY,New York,Oakdale CDP,94.5,7336.0
NY,New York,Oakfield village,86.6,1767.0
NY,New York,Ocean Beach village,96.9,32.0
NY,New York,Oceanside CDP,94.3,30371.0
NY,New York,Odessa village,91.6,661.0
NY,New York,Ogdensburg city,84.0,10996.0
NY,New York,Olcott CDP,92.9,1096.0
NY,New York,Old Bethpage CDP,96.2,5252.0
NY,New York,Old Brookville village,95.5,2307.0
NY,New York,Old Field village,99.0,858.0
NY,New York,Old Forge CDP,88.5,441.0
NY,New York,Old Westbury village,97.4,4418.0
NY,New York,Olean city,91.5,14099.0
NY,New York,Oneida city,87.3,11252.0
NY,New York,Oneida Castle village,95.3,689.0
NY,New York,Oneonta city,93.3,13862.0
NY,New York,Ontario CDP,88.3,2190.0
NY,New York,Orangeburg CDP,89.7,4442.0
NY,New York,Orange Lake CDP,90.0,6718.0
NY,New York,Orchard Park village,98.5,3229.0
NY,New York,Orient CDP,97.1,706.0
NY,New York,Oriskany village,95.1,1280.0
NY,New York,Oriskany Falls village,89.8,857.0
NY,New York,Ossining village,72.1,25311.0
NY,New York,Oswego city,87.3,17988.0
NY,New York,Otego village,92.9,1152.0
NY,New York,Otisville village,89.2,1110.0
NY,New York,Ovid village,82.7,602.0
NY,New York,Owego village,92.5,3807.0
NY,New York,Oxbow CDP,88.0,96.0
NY,New York,Oxford village,90.5,1370.0
NY,New York,Oyster Bay CDP,91.5,6562.0
NY,New York,Oyster Bay Cove village,97.6,2190.0
NY,New York,Painted Post village,91.4,1689.0
NY,New York,Palatine Bridge village,85.5,814.0
NY,New York,Palenville CDP,97.5,760.0
NY,New York,Palmyra village,90.3,3446.0
NY,New York,Pamelia Center CDP,100.0,404.0
NY,New York,Panama village,88.7,503.0
NY,New York,Parc CDP,50.0,206.0
NY,New York,Parish village,93.1,489.0
NY,New York,Parishville CDP,92.7,832.0
NY,New York,Patchogue village,85.9,12173.0
NY,New York,Paul Smiths CDP,100.0,667.0
